time,theta1,theta2,x1,y1,x2,y2
4.73,-0.06178570274263023,-0.21586005636531164,-0.06174639936937156,-0.9980918706035623,-0.2759340034269454,-1.9748844126861052
4.74,-0.04592109876319542,-0.18880321884475398,-0.04590496113253808,-0.9989458116151347,-0.2335884769767483,-1.9811753661900091
4.75,-0.03028481717693749,-0.16130098447545516,-0.030280188000836945,-0.9995414499732534,-0.1908826267943477,-1.9865606274230012
4.76,-0.014872860312384634,-0.13338735433112217,-0.01487231200077268,-0.9998894010518121,-0.14786447595119348,-1.991006490162773
4.7700000000000005,0.0003210704122986602,-0.10509911907829433,0.00032107040678233824,-0.9999999484568957,-0.10458467109328513,-1.9944821179301955
4.78,0.015305477774185831,-0.07647569889558094,0.015304880210309417,-0.999882873461561,-0.061096295379192186,-1.9969600321451515
4.79,0.0300909224131577,-0.04755892216108973,0.030086381579526086,-0.9995473023541463,-0.01745461407581857,-1.998416589964942
4.8,0.044689938022845134,-0.0183929127088464,0.04467506378786226,-0.9990015709074488,0.026283188112866392,-1.9988324260570365
4.8100000000000005,0.05911685488172273,0.0109761484747437,0.05908242727581233,-0.9982531075770305,0.07005835535844092,-1.998192870264126
4.82,0.073387465320909,0.04050044975111325,0.07332160900016473,-0.9973083483324638,0.11381098760295347,-1.9964883172171288
4.83,0.08751869737398188,0.07013096744188133,0.08740701491726334,-0.9961726826927414,0.15748050835722563,-1.9937145141550212
4.84,0.1015284772733952,0.09981763432273895,0.10135414069068703,-0.9948504099435515,0.2010061010699505,-1.98987276486457
4.8500000000000005,0.11543536855236666,0.1295097694197026,0.11517917035430152,-0.9933447330692878,0.24432720345368136,-1.9849700582534329
4.86,0.12925812266832734,0.15915663373621053,0.12889848972112974,-0.9916577934689021,0.28738404558972297,-1.979019089338364
4.87,0.14301523953079617,0.18870797926024446,0.1425282141963671,-0.9897907395798339,0.330118182054849,-1.9720381646000544
4.88,0.15672486196861,0.21811417788007112,0.15608405230826344,-0.9877437768040006,0.37247291943560323,-1.964051032837339
4.89,0.17040436038190288,0.2473267043131825,0.16958086665760483,-0.985516275696985,0.41439375556251257,-1.9550866183880315
4.9,0.18407002174701906,0.276298521440074,0.1830323447786987,-0.9831068918305942,0.45582878220171397,-1.945178668637975
4.91,0.1977365999951028,0.3049846594449336,0.19645054110276605,-0.980513735192134,0.49672908373499297,-1.9343652943116156
4.92,0.21141728375785404,0.3333422579872722,0.20984583734619797,-0.9777344857109588,0.5370489675430526,-1.9226885118886243
4.93,0.22512347437165534,0.36133084150514083,0.22322672252057235,-0.97476655172032,0.5767461738021842,-1.9101937255641999
4.94,0.23886469695255658,0.388912385709423,0.23659971051209444,-0.9716072133252167,0.6157819566592566,-1.896929224414758
4.95,0.25264837604344703,0.4160516918762612,0.2499691330684475,-0.9682538058345078,0.6541212607014968,-1.8829455887481181
4.96,0.2664797694768171,0.4427164896576547,0.2633370952998108,-0.9647038790421952,0.6917327343089428,-1.868295145311385
4.97,0.2803619706756696,0.46887743517273395,0.2767035043384374,-0.9609553427120473,0.7285886613735721,-1.8530314632596894
4.98,0.29429601118505005,0.4945080088458561,0.2900662001275977,-0.9570065828109734,0.7646648571028891,-1.8372088975075718
4.99,0.3082808767730061,0.5195844982943699,0.3034210077073246,-0.9528565957592315,0.7999405223209948,-1.8208821550648349
5.0,0.3223135982096892,0.5440859994907734,0.316761866125125,-0.9485050975977558,0.8343981534168118,-1.8041058655256945
5.01,0.3363892988920891,0.5679943889833349,0.33008092036158393,-0.9439526397088202,0.8680233590288382,-1.7869342128649168
5.0200000000000005,0.35050123593227894,0.5912942815042669,0.3433686117188309,-0.9392007221495747,0.9008046394853682,-1.7694206176880183
5.03,0.3646410858052401,0.61397271669302,0.3566140012155685,-0.9342518151638896,0.9327331614856487,-1.7516175308442683
5.04,0.37879900300373276,0.6360191269955955,0.36980487873658047,-0.9291094400890688,0.9638025552066944,-1.7335761953674371
5.05,0.3929638252147453,0.6574251805183928,0.3829280100670754,-0.9237781871781071,0.9940087445122416,-1.7153464634436206
5.0600000000000005,0.40712309828536397,0.6781847580206153,0.39596921559973963,-0.9182637857921475,1.0233497217835257,-1.6969766343188535
5.07,0.42126321173272313,0.6982938039294762,0.4089135520828128,-0.9125731241511645,1.0518253315266914,-1.6785133593211845
5.08,0.43536963861402056,0.7177500630678545,0.4217455867553256,-0.9067142107921361,1.0794370757049623,-1.660001609706528
5.09,0.44942702580784355,0.7365530198958021,0.43444952978894474,-0.9006961785564347,1.1061879541984636,-1.641484602583037
5.1000000000000005,0.4634193416831768,0.7547037512783914,0.44700941535477806,-0.8945292519443842,1.132082304430138,-1.623003779058366
5.11,0.4773298928732435,0.7722049066627859,0.45940916077108956,-0.8882247592808946,1.1571256319650474,-1.604598771808325
5.12,0.49114152343083667,0.7890604723339734,0.47163278495375865,-0.8817950533750808,1.1813244618032555,-1.5863074548348062
5.13,0.5048366781575705,0.8052757055896174,0.48366449876443934,-0.8752534790761723,1.2046862090063832,-1.5681659507201617
5.14,0.5183975752943191,0.8208569380938687,0.4954888856097246,-0.8686142781679526,1.2272190681501813,-1.5502086883264496
5.15,0.5318062412505775,0.8358115351416187,0.5070909534265753,-0.8618925483799746,1.248931905265083,-1.5324684219210207
5.16,0.5450445560280661,0.8501478322064233,0.5184561910654805,-0.8551041912807317,1.2698341547606995,-1.5149762665144288
5.17,0.5580943843287131,0.863874954497451,0.5295706918141169,-0.84826580879552,1.2899357242849938,-1.4977617806040926
5.18,0.5709376173381343,0.8770027593515236,0.5404211923672742,-0.8413946368026918,1.3092469168718237,-1.480853005533647
5.19,0.5835563082496945,0.8895416449030528,0.5509951840282692,-0.8345084224725678,1.3277783557274696,-1.4642765577135712
5.2,0.5959326774851251,0.9015025427390336,0.5612809060562658,-0.8276253648219448,1.3455409266438152,-1.448057649691145
5.21,0.6080491539494781,0.9128968453868975,0.5712673639070657,-0.8207640336507638,1.3625457150113516,-1.432220140884703
5.22,0.6198884402401437,0.923736282406446,0.5809443608366561,-0.8139432717407824,1.3788039375836287,-1.4167866144038177
5.23,0.6314335468263653,0.9340328630242629,0.5903024974529028,-0.8071821117324552,1.3943268956049555,-1.4017784177891186
5.24,0.6426679046501103,0.9437986863523556,0.5993332284938541,-0.8004996447364194,1.409125916700267,-1.3872157618897079
5.25,0.6535753675349095,0.9530459372651487,0.6080288237189471,-0.7939149510665192,1.423212322644005,-1.3731177334150677
5.26,0.6641402233855158,0.9617868621638834,0.6163823320921192,-0.7874470272244861,1.4365973932227556,-1.3595023160685509
5.2700000000000005,0.6743472477542325,0.9700336262135243,0.6243875754184149,-0.7811146879064004,1.4492922971732431,-1.3463864809640316
5.28,0.684181673142629,0.9777983628490762,0.6320390718444941,-0.7749365210531443,1.461308068999174,-1.3337861702058225
5.29,0.6936293131361724,0.9850929450405373,0.6393320771686604,-0.7689307479241587,1.4726555498796192,-1.321716411476451
